board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"##############
# . ###### ###
# #  #     ###
# . .@$  $   #
#    ####$## #
# # $ ##  ## #
#     #      #
# ### # ## ###
#  #    #   ##
#. ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . .@$  $   #
#    ####$## #
# #   ##  ## #
#     # .    #
# ### # ## ###
#  # $  #   ##
#. ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . .@$$ $   #
#    ####$## #
# #   ##  ## #
#     # .    #
# ### # ## ###
#  #    #   ##
#. ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . .@$      #
# $  ####$## #
# # $ ##  ## #
#     # .    #
# ### # ## ###
#  #    #   ##
#. ## # ##  ##
##############",14,11,4,1,"positive",10606061945546918460
"##############
##. .. #   ###
## # $$#$..###
# ## $ #   . #
# $ ##$   ## #
#  $# @###  ##
#         .###
##############",14,8,7,0,"easy_negative",17239061239968165985
"##############
#   ###### ###
# #  #     ###
# . .@$      #
# $  #### ## #
# # $ ##  ## #
#     # .    #
# ### # ## ###
#  #    # $ ##
#. ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . + $      #
# $  ####$## #
# # $ ##  ## #
#     # .    #
# ### # ## ###
#  #    #   ##
#. ## # ##  ##
##############",14,11,4,1,"positive",10606061945546918460
"##############
#      # ## ##
#   ##.  .   #
###### #$## ##
#         ## #
###@   ##### #
### ###      #
#   ####.#   #
#     $$. $# #
# .  $ # #  .#
# ##   ###   #
# #  #  # $# #
# ##         #
##############",14,14,6,0,"easy_negative",3259920811260988442
"##############
#   ###### ###
# #  #     ###
# . + $      #
# $  ####$## #
# #   ##  ## #
#    $# .    #
# ### # ## ###
#  #    #   ##
#. ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . + $      #
# $  ####$## #
# # $ ##  ## #
#     # .  . #
# ### # ## ###
#  #    #   ##
#  ## # ##  ##
##############",14,11,4,0,"hard_negative",10606061945546918460
"##############
#   ###### ###
# #  #     ###
# . + $      #
# $  ####$## #
# # $.##  ## #
#     # .    #
# ### # ## ###
#  #    #   ##
#  ## # ##  ##
##############",14,11,4,1,"positive",10606061945546918460
"##############
####    ## ###
#    # # #$ ##
#   ####    .#
###$$ .##$# ##
### ##### .  #
#     .   # ##
#.#  $#  $$  #
####  ###   .#
# # @#### ####
#  .      ## #
# ###   # ## #
# ####       #
##############",14,14,7,0,"easy_negative",8548019388549870782
"########
# #   ##
# #  $##
# #  .##
#  $# ##
#.$  $@#
#.. # ##
########",8,8,4,1,"positive",10390392575292036318
"########
# #   ##
# #  $##
# #  .##
#  $# ##
#.$ @$ #
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #  @##
# #  $##
# #  .##
#  $# ##
#.$  $ #
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #   ##
# #  $##
# #  .##
#  $# ##
#.$@ $ #
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #   ##
# #  $##
# #  .##
# $ # ##
#.$  $@#
#.. # ##
########",8,8,4,1,"positive",10390392575292036318
"########
# #   ##
# #. $##
# #  .##
# $ # ##
# $  $@#
#.. # ##
########",8,8,4,1,"positive",10390392575292036318
"########
# #   ##
# #. $##
# #  .##
# $ # ##
#  $ $@#
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #   ##
# #. $##
#@#  .##
# $ # ##
# $  $ #
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #  .##
# #  $##
# #  .##
# $ # ##
# $  $@#
#.. # ##
########",8,8,4,0,"hard_negative",10390392575292036318
"########
# #   ##
# #. $##
# #  .##
# $ # ##
#.$  $@#
# . # ##
########",8,8,4,1,"positive",10390392575292036318
"########
#.#   ##
# #  $##
# #  .##
# $ # ##
#.$  $@#
# . # ##
########",8,8,4,1,"positive",10390392575292036318
"########
##.  ###
## @ ###
##   $ #
###$## #
###$.# #
# . ## #
########",8,8,3,0,"easy_negative",15102510473739607517
"##############
#   #####.####
# $  # #   # #
#..   .#$$   #
####$ $ $ ## #
# #  #  #### #
#  @  . ##.  #
##############",14,8,6,0,"easy_negative",12995915406178207513
"########
# #    #
# #$$$@#
# #$####
#.  .  #
#### #.#
#.     #
########",8,8,4,0,"easy_negative",5712547588725042705
"##############
#########.####
##   @ ##$$ .#
#     $  .  .#
## ####$$ # ##
#   #    #   #
## # . #### ##
##############",14,8,5,0,"easy_negative",9680936639409298929
"########
#  .. @#
#. #$# #
#.##$$ #
#  $. ##
# #$ ###
#     ##
########",8,8,5,0,"easy_negative",7357849543928164574
"########
##.  ###
##.$$ ##
##.$ .##
# $ # @#
# # #  #
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,1,"positive",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# # # @#
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,1,"positive",18076347881082241113
"########
##.  ###
##.$$ ##
##.  .##
# $ #  #
# # #$@#
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# # #  #
# $ #$ #
#   #@##
#  # . #
#.### ##
########",8,11,6,1,"positive",18076347881082241113
"########
##.  ###
##.$$ ##
##.  .##
# $ #$ #
# # #  #
# $ #$ #
#   #@##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##   ###
##.$$ ##
##.$..##
# $ #  #
# # #  #
# $ #$ #
#   #@##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
#   #$ #
# # #  #
# $ #$ #
#   #@##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##   ###
##.$$ ##
##.$ .##
# $ #  #
# # #  #
# * #$ #
#   #@##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# # #  #
# $$#  #
#   #@##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# # #  #
# $ #$ #
#@  # ##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# # #  #
# $ #$ #
#  @# ##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$ .##
# $ #  #
# #@#  #
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$@.##
# $ #  #
# # #  #
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,1,"positive",18076347881082241113
"########
##   ###
##.$$ ##
##.$@.##
# $ #  #
# # #  #
# $ #$ #
#   # ##
#. # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$  ##
##.$@.##
# $ #  #
# # #  #
# $ #$ #
#   #$##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$  ##
##.$@.##
# $ #$ #
# # #  #
# $ #$ #
#   # ##
#  # . #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$@.##
# $ #  #
# # #  #
# $ #$ #
#   # ##
#  #  .#
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
## $@.##
# $ #  #
# # #  #
# $ #$ #
#   # ##
#  #.. #
#.### ##
########",8,11,6,0,"hard_negative",18076347881082241113
"########
##.  ###
##.$$ ##
##.$@ ##
# $ #  #
# # #  #
# $ #$ #
#   #.##
#  # . #
#.### ##
########",8,11,6,1,"positive",18076347881082241113
"########
#  ##@##
# .#   #
#  ## ##
#      #
#### # #
# $.$  #
#      #
##.. # #
### $  #
# $  ###
# ## ###
# ##   #
########",8,14,4,0,"easy_negative",8449300263655536347
"########
###  ###
##    ##
#### . #
#  $  .#
# #$.$ #
#@..####
### # ##
###$.  #
# $$# ##
###  .##
###$  ##
#    ###
########",8,14,7,0,"easy_negative",7740224646380638415
"##############
####   # #   #
##   #.      #
#   .. # #   #
# .##.#   # ##
## #######   #
####.  # ## ##
#       $ $  #
# ##  #$##@  #
# ## ##$######
##        ## #
### $ # #$#  #
##  ###      #
##############",14,14,6,0,"easy_negative",15663462173888585505
"##############
#.##.  #### ##
#  # ##     @#
#    ##   # ##
# ##$## # .  #
## . ## #  ###
###  $. #  ###
# $    #  $$ #
##  #  #  ## #
### ##### ## #
##############",14,11,5,0,"easy_negative",15627212193967258603
"###########
#    . .  #
# #$ # ## #
#      ## #
#.  .$ $ ##
# # $ #@ ##
#.   ## ###
# $ #    ##
#   # ## ##
###########
###########",11,11,5,0,"easy_negative",16558663129912222558
"###########
#####.#####
#  $      #
#   # #  @#
# ##   ## #
# ## # ## #
#       $ #
#   ##   .#
###  #   ##
### ##  ###
### $  $ ##
### ###. ##
#      . ##
###########",11,14,4,1,"positive",3960492692967805608
"###########
#####.#####
#  $      #
#   # #  @#
# ##   ## #
# ## # ## #
#         #
#   ##  $.#
###  #   ##
### ##  ###
### $  $ ##
### ###. ##
#      . ##
###########",11,14,4,1,"positive",3960492692967805608
"###########
#####.#####
#  $      #
#   # #   #
# ##   ## #
# ## # ## #
#  @      #
#   ##  $.#
###  #   ##
### ##  ###
### $  $ ##
### ###. ##
#      . ##
###########",11,14,4,1,"positive",3960492692967805608
"###########
#####+#####
#  $      #
#   # #   #
# ##   ## #
# ## # ## #
#         #
#   ##  $.#
###  #   ##
### ##  ###
### $  $ ##
### ###. ##
#      . ##
###########",11,14,4,1,"positive",3960492692967805608
"##############
#  . ###  #. #
# ## #### #  #
# ##   #  #  #
####        ##
##     ###  ##
#  $###     ##
#    @ ##### #
#  # #$ $ ## #
# ## $  $    #
# ##  .# ## ##
#  ## . #    #
# . ####### ##
##############",14,14,5,0,"easy_negative",9053614417116374829
"##############
#   #### #   #
### . #  $$ .#
### $. #$# $ #
#  @#$#.. ## #
### .$  #. # #
### # ###### #
##############",14,8,7,0,"easy_negative",7778137901894389049
"########
## #   #
# $  ###
## # ###
#     .#
# #.## #
# $@## #
##$$##.#
##  #. #
### ####
########",8,11,4,0,"easy_negative",6709902333235386964
"###########
####. .## #
##@$  ### #
# $$ ##.  #
##$# ## $##
# $   #  ##
## #. . .##
###########",11,8,6,0,"easy_negative",10602497487350542294
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $. #
# #$### # #
#   .  ####
###       #
##  ##  # #
#   ##   @#
##    $   #
##. ### # #
###    ####
###########",11,14,4,1,"positive",15816422367915000802
"########
####@  #
#  $. ##
# $ $###
#.##$  #
#.##$# #
#  .  .#
########",8,8,5,0,"easy_negative",16591564440349414187
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $. #
# #$### # #
#      ####
###       #
##  ##. # #
#   ##   @#
##    $   #
##. ### # #
###    ####
###########",11,14,4,0,"hard_negative",15816422367915000802
"###########
###  .#####
#  #$ #  ##
# ## $#   #
#      $. #
# #$### # #
#   .  ####
###       #
##  ##  # #
#   ##   @#
##        #
##. ### # #
###    ####
###########",11,14,4,0,"hard_negative",15816422367915000802
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $. #
# # ### # #
#   .  ####
###       #
##  ##  # #
#  $##   @#
##    $   #
##. ### # #
###    ####
###########",11,14,4,1,"positive",15816422367915000802
"########
# ### .#
# #### #
#   #  #
### @.##
### #.##
#   ####
# ######
# ##   #
#  $$  #
# #$.$ #
#.#$## #
# # ## #
########",8,14,5,0,"easy_negative",8337778602625770609
"###########
#####@#####
#  $      #
#   # #   #
# ##   ## #
# ## # ## #
#  .      #
#   ##  $.#
###  #   ##
### ##  ###
### $  $ ##
### ###. ##
#      . ##
###########",11,14,4,0,"hard_negative",3960492692967805608
"###########
###  .#####
#  #  #  ##
# ##  #   #
#      $. #
# # ### # #
#   .  ####
###       #
##  ##  # #
#  $##$  @#
##    $   #
##. ### # #
###    ####
###########",11,14,4,0,"hard_negative",15816422367915000802
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $. #
# # ### # #
#   .  ####
###       #
##  ##  # #
#  $##   @#
##    $   #
##  ### #.#
###    ####
###########",11,14,4,1,"positive",15816422367915000802
"##############
#  . ##   ##.#
# # $ ### ## #
####   ##.   #
#. $   .$    #
####@#  #  # #
# $  .    $  #
# #####$#$ # #
# ###  $#  # #
#   ## .#. # #
##############",14,11,8,0,"easy_negative",15410455987555903091
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $  #
# # ### # #
#   .  ####
###       #
##  ##  # #
#  $##   @#
##    $ . #
##  ### #.#
###    ####
###########",11,14,4,0,"hard_negative",15816422367915000802
"###########
###  .#####
#  #  #  ##
# ## $#   #
#      $. #
# # ### # #
# @ .  ####
###       #
##  ##  # #
#  $##    #
##    $   #
##  ### #.#
###    ####
###########",11,14,4,1,"positive",15816422367915000802
"###########
###  .#####
#  #  #@ ##
# ## $#   #
#      $. #
# # ### # #
#   .  ####
###       #
##  ##  # #
#  $##    #
##    $   #
##  ### #.#
###    ####
###########",11,14,4,1,"positive",15816422367915000802
"##############
##.# ##  ## ##
# $  ##  #   #
##.# $ $ ## ##
#  #   ###   #
# ## #  $. # #
#  # .     @ #
##############",14,8,4,0,"easy_negative",7210545737922984167
"##############
####. ##  ####
#   $####$$$.#
#     ## .$  #
##.  $.     ##
## .#  #   ###
## @#####   ##
##############",14,8,6,0,"easy_negative",8900607810455307011
"###########
#####+#####
# .$      #
#   # #   #
# ##   ## #
# ## # ## #
#         #
#   ##  $.#
###  #   ##
### ##  ###
### $  $ ##
### ###  ##
#      . ##
###########",11,14,4,0,"hard_negative",3960492692967805608
"###########
#####+#####
#  $      #
#   # #   #
# ##   ## #
# ## # ## #
#         #
#   ##  $.#
###  #   ##
### ##  ###
### $  * ##
### ###  ##
#      . ##
###########",11,14,4,1,"positive",3960492692967805608
"##############
# ###. ###   #
#  ##  # # ###
#   #    #.###
# .  ###  @  #
#  # ###   # #
# ## $ ##$   #
# ##   $$ ####
# ## ##      #
#   .#####   #
##############",14,11,4,0,"easy_negative",6555129619695799049
"##############
# #    .#@  ##
# #.$# ###  ##
# #$    #  ###
#.$ # #   ## #
# # ### $ #  #
#    .       #
##############",14,8,4,1,"positive",10845380692983866898
"##############
# #    .#   ##
# #.$# ###  ##
# #$@   #  ###
#.$ # #   ## #
# # ### $ #  #
#    .       #
##############",14,8,4,1,"positive",10845380692983866898
"##############
# #    .#   ##
# #.$# ###  ##
# #$@   #  ###
#.$ # #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,1,"positive",10845380692983866898
"##############
# #    .#   ##
# #.$#$###  ##
# #$@   #  ###
#.$ # #   ## #
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# # $# ###  ##
# #$@   #  ###
#.$ # #$  ## #
# # ###   #  #
#    .    .  #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# # $# ###  ##
# #$@   #  ###
#.$ # #$  ## #
# # ###   #  #
#   ..       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
#       #### #
# # . #@####.#
#.$  ##  $   #
####$ # # #$##
#     # #    #
#     # # # ##
#  ##   .#   #
#  ##  # #   #
#  ##  #######
##############",14,11,4,0,"easy_negative",5431927799191801388
"##############
####  .# #   #
# $   .    # #
#      # #$  #
#   # #    $ #
##      #. ###
### # # . $###
# #####  #   #
#.### #  ##  #
#   #    #####
#  @       ###
#### #$### ###
#            #
##############",14,14,5,0,"easy_negative",13547577783535095406
"##############
# #     #   ##
# #.$# ###  ##
# #$@   #  ###
#.$ # #$  ## #
# # ###   #  #
#    .      .#
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# #.$# ###  ##
# #$@ $ #  ###
#.$ # #   ## #
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# #. # ###  ##
# #$@ $ #  ###
#.$ # #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# #.$# ###  ##
# #$@$  #  ###
#.  # #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# #    .#   ##
# #.$# ###  ##
# # @ $ #  ###
#.$ # #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# # .   #   ##
# #.$# ###  ##
# #$@   #  ###
#.$ # #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,1,"positive",10845380692983866898
"##############
# # .   #   ##
# # $# ###  ##
# #$@   #  ###
#.$ # #$  ##.#
# # ###   #  #
#    .       #
##############",14,8,4,0,"hard_negative",10845380692983866898
"##############
# # .   #   ##
# #.$# ###  ##
# # @   #  ###
#.$$# #$  ## #
# # ###   #  #
#    .       #
##############",14,8,4,1,"positive",10845380692983866898
"###########
#.###### ##
#.## . $..#
# $$$$ #$##
# ## .#..@#
## #$ # $ #
##   ##   #
###########",11,8,8,0,"easy_negative",5873597861914891329
"########
########
#.#. # #
# $$$$ #
#...#@ #
# #$# ##
#   ####
########",8,8,5,0,"easy_negative",8726440264689292403
"###########
#       . #
#  # $ ## #
# ##   ## #
## ## ## ##
# $    $  #
## ## ## ##
## #   ## #
####$#.#  #
#    . . @#
###########",11,11,4,0,"easy_negative",17917825512277139112
"########
# ##  ##
#@## ###
#   . ##
# #  $ #
#### #.#
# # $$.#
#  .   #
# #$  ##
#    ###
########",8,11,4,1,"positive",3361268188018573260
"########
# ##  ##
# ## ###
#   . ##
# #  $ #
#### #.#
# #@$$.#
#  .   #
# #$  ##
#    ###
########",8,11,4,1,"positive",3361268188018573260
"########
#.##  ##
# ## ###
#   . ##
# #  $ #
#### #.#
# #@$$ #
#  .   #
# #$  ##
#    ###
########",8,11,4,0,"hard_negative",3361268188018573260
"########
# ##  ##
# ## ###
#   . ##
# #  $ #
#### #.#
# #@$$.#
#  .$  #
# #   ##
#    ###
########",8,11,4,1,"positive",3361268188018573260
"########
# ##  ##
# ## ###
#   . ##
# #  $ #
#### #.#
# # $$.#
#  .$  #
# # @ ##
#    ###
########",8,11,4,1,"positive",3361268188018573260
"##############
#    #########
#  # #       #
#.## ##    . #
#   ##  .$# ##
# ### # # ####
# ##  # @ $$ #
#   $   #$   #
#  .### #$  ##
####    #  ###
#   ###.  ####
# #  #  # .# #
####   ###   #
##############",14,14,6,0,"easy_negative",7148248416452032662
"########
# ##  ##
# ## ###
#   . ##
# #  $ #
#### #.#
# # $ .#
# $.$  #
# # @ ##
#    ###
########",8,11,4,1,"positive",3361268188018573260
"##############
#      ##### #
# #     #  # #
#######   ## #
#  ##@#  ### #
#.##     ##  #
#. ##$#  #   #
#   #$# ##   #
#  $ $$  #.# #
##### #      #
#######  # . #
#  #   . ### #
#        ### #
##############",14,14,5,0,"easy_negative",6384851154158639066
"##############
#  ## #   ##.#
# ##    # ##@#
#  ##$# $    #
#   # # ###.##
# # $$ .##   #
#   #.#   # ##
##############",14,8,4,0,"easy_negative",12985771803705269273
"###########
#   #### ##
#  $.# $ .#
#.$ $$ # ##
# # #$ .###
##### # ###
# #. ## $ #
# $ #.#   #
# #  @  ###
#   #.#.###
###########",11,11,8,0,"easy_negative",5319432226758960008
"###########
#  @      #
#   ##.## #
#  $##.##.#
##$ $ #.  #
##$ $##. ##
##    #####
###########",11,8,5,0,"easy_negative",8514041756677598314
"###########
###    .@ #
###$### ###
# .$  $$###
#   $ .  ##
###.# $ ###
###.##  .##
###########",11,8,6,1,"positive",11331916522150190451
"###########
###    .@ #
###$### ###
# .$  $$###
#   $    ##
###.# $ ###
###.## ..##
###########",11,8,6,1,"positive",11331916522150190451
"########
# . ####
#..  # #
# $ $$ #
# ## @##
# ## ###
# $ $.##
#  #. .#
# $# $ #
#  # . #
# ### ##
# .# $ #
#  ## ##
########",8,14,8,0,"easy_negative",18067532204856927239
"###########
###    .+ #
###$### ###
# .$  $$###
#   $    ##
###.# $ ###
###.##  .##
###########",11,8,6,1,"positive",11331916522150190451
"###########
###    .. #
###$###@###
# .$  $$###
#   $    ##
###.# $ ###
###.##  .##
###########",11,8,6,1,"positive",11331916522150190451
"###########
###    .  #
###$###@###
# .$  $*###
#   $    ##
###.# $ ###
###.##  .##
###########",11,8,6,1,"positive",11331916522150190451
"########
# .    #
###$$.##
###$####
###.  @#
###$ #.#
#   ####
########",8,8,4,0,"easy_negative",8559536161446873192
"###########
##  #######
### # # .##
## .  # ###
# $#$##.$ #
# $#.#  ###
# $# ## ###
## ## #.  #
# @ $ $ ###
## ##.#.###
###########",11,11,7,0,"easy_negative",4091071364120184580
"########
##. .# #
###$$# #
## $$# #
#.$$$. #
#.# @###
#..  ###
########",8,8,7,0,"easy_negative",12638879900380574323
"########
## #   #
#    $.#
##$#####
#    .##
# # $###
# $  .##
##.  @##
##  # ##
##  ####
########",8,11,4,0,"easy_negative",11404646977937456020
"###########
###      ##
## $ # # ##
#.   $ ## #
##     $ .#
##  ##.$ ##
##. ## @###
###########",11,8,4,1,"positive",7247216960477442694
"###########
###      ##
## $ # # ##
#.   $ ## #
##     * .#
##  ##.$ ##
##  ## @###
###########",11,8,4,1,"positive",7247216960477442694
"###########
###      ##
## $ # # ##
#.   $ ## #
##   $ . .#
##  ##.$ ##
##  ## @###
###########",11,8,4,1,"positive",7247216960477442694
"###########
###      ##
## $ # # ##
#.   $ ## #
##     . .#
## $##.$ ##
##  ## @###
###########",11,8,4,1,"positive",7247216960477442694
"###########
###      ##
## $ # # ##
#.   $ ## #
##   @ . .#
## $##.$ ##
##  ##  ###
###########",11,8,4,1,"positive",7247216960477442694
"##############
#    ###  ####
####$ ##   # #
#   $  ##    #
#### @$ . $  #
##       $## #
### ###   ## #
##  .  ###  .#
## # .  . #  #
#######   ####
##############",14,11,5,0,"easy_negative",366913841109712901
"###########
#.  # #####
# .#   $ ##
# ###$#.$ #
# ##. # # #
# ##$##$#@#
#  .  # # #
###########",11,8,5,0,"easy_negative",11075273202632309247
"##############
##### #   # ##
## $$$  #. $ #
###$#.#.$ # ##
##..##### @###
## $ #   # ###
##   .  ##  .#
##############",14,8,7,0,"easy_negative",16389569777784453653
"##############
#  .      ## #
# # . $ ###. #
#   ### ##.$ #
#  #  .$ $ . #
#@ # ####$$###
#  # ####  ###
##############",14,8,6,0,"easy_negative",17610172578017351003
"########
#      #
# #$##.#
#  @##.#
# #### #
#. ##  #
# $.####
#    $ #
# ##$# #
# ##   #
########",8,11,4,0,"easy_negative",393199489405081190
"########
### ####
###  # #
#  $.  #
#@.$ $.#
# # .###
#  $ ###
#     ##
####  ##
#    ###
########",8,11,4,1,"positive",6914520635534541313
"########
### ####
###  # #
#  $.  #
#@.$ $.#
# #  ###
#  $.###
#     ##
####  ##
#    ###
########",8,11,4,1,"positive",6914520635534541313
"########
### ####
###  # #
#  $.. #
#@.$ $ #
# #  ###
#  $.###
#     ##
####  ##
#    ###
########",8,11,4,1,"positive",6914520635534541313
"########
### ####
###  # #
#  $.. #
# .$ $@#
# #  ###
#  $.###
#     ##
####  ##
#    ###
########",8,11,4,1,"positive",6914520635534541313
"########
### ####
###  # #
#  $*. #
# .  $@#
# #  ###
#  $.###
#     ##
####  ##
#    ###
########",8,11,4,0,"hard_negative",6914520635534541313
"########
### ####
### .# #
#  $ . #
# .$ $@#
# #  ###
#  $.###
#     ##
####  ##
#    ###
########",8,11,4,1,"positive",6914520635534541313
"###########
##@# ## #.#
# $ $ # # #
##$#  #.# #
##$ #.#$ .#
## $.#  # #
## .### $ #
###$### ###
##  .    ##
#### . ####
###########",11,11,8,0,"easy_negative",6495803122699532221
"########
##     #
###$$ ##
## . ###
##.#   #
####  ##
# $$$###
#  .  .#
#  # # #
# ##   #
#   ## #
###@## #
### .  #
########",8,14,5,0,"easy_negative",18327105630419399165
"###########
#     .   #
# # ## #. #
#   ## ## #
##.### ####
#   ##    #
## #  @.$ #
# #####$ ##
# ##  #$###
#   $  . ##
# ## $$.###
#  # # $###
#  ####.  #
###########",11,14,7,0,"easy_negative",16739712340552320437
"###########
#      ####
## $###.  #
###..   $ #
#    #   ##
# # ### ###
# $$ #  @##
#   #     #
#.# #   ###
#   #   ###
###########",11,11,4,0,"easy_negative",4119666077598750973
"###########
#    # .  #
###  # $# #
###  #$$ .#
# ##   ####
# ## .    #
#.  ### $ #
## .# ##$##
###.. @$$ #
##  # ## ##
###########",11,11,7,0,"easy_negative",16239438391835638687
"###########
#   ###   #
# #  #  # #
####  $ . #
#   @. $ .#
#  $## $# #
#   ##    #
###      ##
##  .    ##
#######  ##
###########",11,11,4,1,"positive",15953857719578285100
"###########
#   ###   #
# #  #  # #
####  $ . #
#    . $ .#
#  $## $# #
#@  ##    #
###      ##
##  .    ##
#######  ##
###########",11,11,4,1,"positive",15953857719578285100
"##############
# ###.## # @ #
#  #   $.$$  #
#   # ## #####
# #   $ #. ###
#.# #   #   ##
# # ### #  $ #
# $    #### ##
# #  # # . $ #
####   .. # ##
##############",14,11,7,0,"easy_negative",4237564946462510997
"###########
#   ###   #
# #  #  # #
####    . #
#    . $ .#
#  $## $# #
#@  ##    #
###      ##
## $.    ##
#######  ##
###########",11,11,4,0,"hard_negative",15953857719578285100
"###########
#   ###   #
# #  #  # #
####  $ . #
#    * $ .#
#   ## $# #
#@  ##    #
###      ##
##  .    ##
#######  ##
###########",11,11,4,1,"positive",15953857719578285100
"###########
#   ###   #
# #  #  # #
####  $ . #
#    * $ .#
#   ##  # #
#@  ##    #
### $    ##
##  .    ##
#######  ##
###########",11,11,4,1,"positive",15953857719578285100
"##############
#       . ####
# ## #  # #  #
#.##   ##### #
## #.##.    @#
# $ .## #$####
## #$$  $ # ##
# $# $  $    #
#  #  ##   # #
#..######.   #
##############",14,11,8,0,"easy_negative",14066969290656977315
"########
####   #
# .#.. #
# $$$$ #
## #$@##
####$$##
#.. ..##
########",8,8,7,0,"easy_negative",2435026747228463244
"###########
#  ####.  #
# ##.#@ # #
#  #$$ ####
## .$##   #
## $$ #$# #
##..   .  #
###########",11,8,6,0,"easy_negative",2148571148926155383
"###########
#.  ###   #
# #  #  # #
####  $ . #
#    $ $ .#
#   ##  # #
#@  ##    #
### $    ##
##  .    ##
#######  ##
###########",11,11,4,0,"hard_negative",15953857719578285100
"###########
#   ###   #
# #  #  # #
####  $ . #
#    * $ .#
#   ##  # #
#  @##    #
### $    ##
##  .    ##
#######  ##
###########",11,11,4,1,"positive",15953857719578285100
"##############
#      ##.   #
# ##   ## ## #
#.## $$   ##@#
# # ## .$  ###
# # ## ###  ##
# # $   $$  .#
####   # #####
##   # .  $ ##
#  .  .# #   #
##############",14,11,7,0,"easy_negative",827045742984721393
"###########
### ### # #
##.$   .# #
#       # #
# $# ##  @#
#  # ##$# #
#  #    . #
#  $.     #
# #  #  ###
#    $  ###
#  .$ #.  #
#  # ##  ##
# ##  #####
###########",11,14,6,1,"positive",17617398670696345748
"###########
### ### # #
##.$   .# #
#       # #
# $# ##  @#
#  # ##$# #
#  #    . #
#  $      #
# #. #  ###
#    $  ###
#  .$ #.  #
#  # ##  ##
# ##  #####
###########",11,14,6,1,"positive",17617398670696345748
