run_id,generation,pushes,board_string,width,height,boxes
89,15,23,"###########
## . .    #
## .$ #$$ #
##   ##   #
# .$####$##
# #  @# . #
####$  # ##
#    #### #
# #   ### #
#        .#
###########",11,11,6
89,18,24,"###########
## . .    #
## .$ #$$ #
##   ##   #
# .$####$##
# #  @# . #
####$  # ##
#    #### #
# #$. ### #
#        .#
###########",11,11,7
89,19,29,"###########
##   .    #
##. $ # $ #
##$  ##   #
# .$####.##
# #  @#   #
####$  # ##
#   .#### #
# #$  ### #
#        .#
###########",11,11,6
89,44,34,"###########
##   .  . #
##  $ # $ #
##$  ##   #
# .$####.##
# #@  #   #
####$  # ##
# $ .#### #
# #   ### #
#        .#
###########",11,11,6
89,54,35,"###########
##.  .    #
##. $ # $ #
##$  ##   #
# .$#### ##
# #@  #   #
####*  # ##
# $  #### #
# #   ### #
#        .#
###########",11,11,6
89,62,38,"###########
##.  ..   #
##  $ # $ #
##$  ##   #
# .$####$##
# #@  # . #
####$  # ##
# $ .#### #
# #   ### #
#        .#
###########",11,11,7
90,0,7,"########
#    # #
# #@ # #
# $  #.#
#      #
#   #  #
###### #
########",8,8,1
90,1,9,"########
#    # #
# #@ # #
# $ $#.#
#    . #
#   #  #
###### #
########",8,8,2
90,2,10,"########
#  . # #
# #. # #
# $  # #
# $ .$@#
#   #  #
###### #
########",8,8,3
90,3,12,"########
#  . # #
# #.$# #
# $. # #
# $ .$@#
#   #  #
###### #
########",8,8,4
90,6,17,"########
#  . #.#
# #.$# #
# $  # #
# $ .$ #
#   #@ #
###### #
########",8,8,4
90,9,18,"########
#  . #.#
# #.$# #
#  $ # #
# $ .$ #
#   #@ #
###### #
########",8,8,4
90,10,19,"########
#  . #.#
# #.$# #
# $  #.#
# $ $  #
#   #@ #
###### #
########",8,8,4
90,11,20,"########
#  . #.#
# # $# #
# $  # #
# $ .$.#
#   #@ #
###### #
########",8,8,4
90,14,22,"########
#  . #.#
# # $# #
# $  #.#
# $ $ .#
#   #@ #
###### #
########",8,8,4
90,16,23,"########
#    #.#
# # $# #
# $  #.#
# $ .$.#
#   #@ #
###### #
########",8,8,4
90,18,27,"########
#    #.#
# # $#.#
# $  #.#
# $  $.#
#   #@ #
###### #
########",8,8,4
90,21,28,"########
#    #.#
# # $#.#
#  $ #.#
# $  $.#
#   #@ #
###### #
########",8,8,4
90,42,29,"########
#    #.#
# #  #.#
#  $$#.#
# $  $.#
#   # @#
###### #
########",8,8,4
91,0,4,"########
## # ###
#    @##
## #   #
#   ## #
# # #  #
#    ###
# ##$  #
##.   ##
### ####
########",8,11,1
91,10,5,"########
## # ###
#    @##
## #   #
#   ## #
# #$#  #
#  . ###
# ##$  #
##.   ##
### ####
########",8,11,2
91,14,6,"########
## # ###
# .   ##
##$#   #
#@  ## #
# #$#  #
#  . ###
# ##$  #
##.   ##
### ####
########",8,11,3
91,16,7,"########
##.# ###
#     ##
##$#   #
#@  ## #
# #$#  #
#  . ###
# ##$  #
##.   ##
### ####
########",8,11,3
91,18,8,"########
##.# ###
#  $. ##
##$#   #
#@  ## #
# #$#  #
#  . ###
# ##$  #
##.   ##
### ####
########",8,11,4
91,22,9,"########
##.# ###
#  $. ##
##$#   #
#@  ## #
# #$#  #
#   .###
# ##$  #
##.   ##
### ####
########",8,11,4
91,38,10,"########
##.# ###
#  $ .##
##$#   #
#   ## #
# #$#  #
#@  .###
# ##$  #
##.   ##
### ####
########",8,11,4
92,0,14,"###########
#     # # #
#     # # #
#### ## # #
####  @   #
# $    #  #
#      ## #
### ###   #
##     #  #
##     ####
### #    ##
##  #   ###
#   # .  ##
###########",11,14,1
92,1,27,"###########
#     # # #
#     # # #
#### ## #@#
####  .   #
#    . #  #
# $    ## #
### ###   #
##     #  #
##     ####
### #    ##
##  #$  ###
#   #    ##
###########",11,14,2
92,2,30,"###########
#     # # #
#     # # #
#### ## #@#
####  .   #
#    . #  #
# $    ## #
### ###   #
##     #  #
##     ####
###.# $  ##
##  #$  ###
#   #    ##
###########",11,14,3
92,3,32,"###########
#     # # #
# $   # # #
#### ## # #
####  @   #
#    $ #  #
#   .  ## #
### ###   #
##  $  #  #
##    .####
### #    ##
##  #   ###
#   # .  ##
###########",11,14,3
92,4,43,"###########
#     # # #
#     # # #
####.## #@#
####  .   #
#    . #  #
# $  $ ## #
### ###   #
##     #  #
##     ####
### #    ##
##  #$  ###
#   #    ##
###########",11,14,3
92,5,45,"###########
#     # # #
#     # # #
#### ## # #
####  ..  #
#    . #  #
# $ $  ## #
### ###   #
##   @ #  #
##  $  ####
###.# $. ##
##  #$  ###
#   #    ##
###########",11,14,5
92,6,48,"###########
#     # # #
#     # # #
#### ## # #
####  ..  #
#    . #  #
# $ $  ## #
### ###   #
##   @ #  #
##  $ $####
###.# $. ##
##  #   ###
#   #    ##
###########",11,14,5
92,9,59,"###########
#     # # #
#     # # #
#### ## # #
####  ... #
#    . #  #
# $ $  ## #
### ### @ #
##     #  #
##   $ ####
###.# $  ##
##  #$  ###
#   #    ##
###########",11,14,5
92,13,65,"###########
#     # # #
#     # # #
#### ## # #
####  ... #
#    . #  #
# $ $@ ## #
### ###   #
##     #  #
##   $ ####
### # $  ##
##  #$  ###
#   #.   ##
###########",11,14,5
92,18,68,"###########
#     # # #
#     # # #
#### ## # #
####  ... #
#   $. #  #
# $ $@ ## #
### ###   #
##     #  #
##   $ ####
###.#    ##
##  #$  ###
#   #    ##
###########",11,14,5
92,20,72,"###########
#.    # # #
#     # # #
#### ## #.#
####   .. #
#      #  #
# $ $  ## #
### ###   #
##     #  #
##   $ ####
### # @  ##
##  #$  ###
#   #    ##
###########",11,14,4
92,24,73,"###########
#.    # # #
#    @# # #
#### ## #.#
####   .. #
#      #  #
# $  $ ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #$  ###
#   #    ##
###########",11,14,4
92,28,74,"###########
#.   .#@# #
#     # # #
#### ## #.#
####    . #
#      #  #
# $$   ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #$  ###
#   #    ##
###########",11,14,4
92,34,80,"###########
#.   .# # #
# @   # # #
#### ## #.#
####    . #
#      #  #
# $$$  ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #   ###
#   #    ##
###########",11,14,4
92,41,81,"###########
#.   .# #@#
#     # #.#
#### ## # #
####    . #
#      #  #
# $$$  ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #   ###
#   #    ##
###########",11,14,4
92,47,84,"###########
#.   .# # #
#     # #.#
#### ## #.#
####@     #
#      #  #
# $$ $ ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #   ###
#   #    ##
###########",11,14,4
92,52,85,"###########
#.   .# # #
#     #.#.#
#### ##$#.#
####@     #
#      #  #
# $$ $ ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #   ###
#   #    ##
###########",11,14,5
92,63,86,"###########
#.  @ # # #
#     #.#.#
#### ##$#.#
####     .#
#      #  #
# $$ $ ## #
### ###   #
##     #  #
##   $ ####
### #    ##
##  #   ###
#   #    ##
###########",11,14,5
93,0,16,"##############
##.          #
##  @#   #####
##  ### ##   #
#    ##   ## #
#   # # # ## #
#####        #
#       ######
# # $#  ###  #
#            #
##############",14,11,1
93,1,25,"##############
##         . #
##   #   #####
##  ### ##   #
#  @ ##   ## #
#   # # # ## #
#####      . #
# $     ######
# # $#  ###  #
#            #
##############",14,11,2
93,2,29,"##############
##         . #
##   #   #####
## $###.##   #
#  @ ##   ## #
#   # # # ## #
#####      . #
# $     ######
# # $#  ###  #
#            #
##############",14,11,3
93,4,35,"##############
##.        . #
##   #   #####
##  ### ##   #
#  @ ##.  ## #
#   # # # ## #
#####  $     #
# $     ######
# # $#  ###  #
#            #
##############",14,11,3
93,5,37,"##############
##         . #
##   #   #####
## $###.##   #
#    ##.  ## #
#   # # # ## #
#####      . #
# $  @  ######
# #$$#  ###  #
#            #
##############",14,11,4
93,6,41,"##############
##  .      . #
##   #   #####
## $###.##   #
#    ##   ## #
#   # # # ## #
#####      . #
# $ $@  ######
# # $#  ###  #
#            #
##############",14,11,4
93,7,45,"##############
##  .      . #
##   #   #####
## $###.##   #
#    ##   ## #
#   # # # ## #
##### $   .. #
# $ $@  ######
# # $#  ###  #
#            #
##############",14,11,5
93,9,50,"##############
##  .     .. #
##   #   #####
## $###.##   #
#    ##   ## #
#   # # # ## #
##### $    . #
# $ $   ######
# # $#  ###  #
# @          #
##############",14,11,5
93,13,55,"##############
##  .     .. #
##$. #   #####
##  ###.##   #
#    ##   ## #
#   # # # ## #
##### $    . #
# $ $  $######
# # $#  ###  #
# @          #
##############",14,11,6
93,14,57,"##############
##  . @   .. #
##$. #   #####
##  ###.##   #
#    ##   ## #
#   # # # ## #
##### $    . #
# $ $  $######
# # $#  ###  #
#            #
##############",14,11,6
93,18,61,"##############
##. .      . #
##$. #   #####
##  ###.##   #
#    ##   ## #
#   # #.# ## #
##### $    . #
# $ $  $######
# # $#$ ###  #
# @          #
##############",14,11,7
93,19,62,"##############
##  .     .. #
##$. # . #####
##  ###.##   #
#    ##   ## #
#   # #$# ## #
#####   $@ . #
# $ $  $######
# # $#  ###  #
#            #
##############",14,11,7
93,20,65,"##############
##  . @   .. #
##$. # * #####
##  ###.##   #
#    ##   ## #
#   # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,22,67,"##############
##  .   . ..@#
##$. # $ #####
##  ###.##   #
#    ##   ## #
#   # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,26,69,"##############
##      . ...#
##$. # $ #####
##  ###.##   #
#    ##   ## #
#@  # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,30,71,"##############
##  ..  . .. #
##$. # $ #####
##  ### ##   #
#    ##   ## #
#@  # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,33,72,"##############
## .      ...#
##$. # $ #####
##  ###.##   #
#    ##   ## #
#@  # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,40,73,"##############
## .      ...#
##$. # $ #####
## @###.##   #
#    ##   ## #
#   # # # ## #
##### $ $  . #
#   $   ######
# # $#$ ###  #
#            #
##############",14,11,7
93,51,74,"##############
##..      . .#
##$ .# $ #####
## @###.##   #
#    ##   ## #
#   # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,52,75,"##############
##..       ..#
##$ .# $ #####
## @###.##   #
#    ##   ## #
#   # # # ## #
##### $ $  . #
# $ $   ######
# # $#  ###  #
#            #
##############",14,11,7
93,59,77,"##############
##..       ..#
##$ .# $ #####
##  ###.##   #
#  @ ##   ## #
#   # # # ## #
#####   $  . #
# $    $######
# #$$#  ###  #
#            #
##############",14,11,7
93,64,82,"##############
##..      ...#
##$ .# $ #####
##  ### ##   #
#  @ ##   ## #
#   # # # ## #
#####   $  . #
# $    $######
# #$$#  ###  #
#            #
##############",14,11,7
94,0,9,"###########
### ##  ###
## @#   ###
#   #   $ #
#         #
##. #######
###       #
###########",11,8,1
94,1,11,"###########
### ##  ###
## @#   ###
#   #$  $ #
#   .     #
##. #######
###       #
###########",11,8,2
94,2,17,"###########
### ##  ###
## .#  $###
# . #  $  #
# $.      #
##  #######
### @     #
###########",11,8,3
94,3,20,"###########
###.##  ###
## .#  $###
#   #  $  #
# $.      #
##  #######
### @     #
###########",11,8,3
94,5,28,"###########
### ##  ###
## .#  $###
# ..#  $  #
#   $     #
##  #######
### @     #
###########",11,8,3
94,6,29,"###########
### ##  ###
## .#  $###
# . #  $  #
#   $     #
##  #######
###.@     #
###########",11,8,3
94,17,30,"###########
### ##  ###
## .#  $###
# . # $   #
#   $     #
##  #######
###.@     #
###########",11,8,3
94,18,31,"###########
### ##  ###
## .#  $###
# ..#  $  #
#   $     #
## $#######
###.    @ #
###########",11,8,4
94,21,32,"###########
### ##  ###
## .#   ###
#   # $$  #
#   $     #
## .#######
###.    @ #
###########",11,8,3
94,34,33,"###########
###.##  ###
##  #   ###
#   # $$  #
#   $     #
## .#######
###+      #
###########",11,8,3
94,47,36,"###########
###.##  ###
## .#   ###
# @ # $$  #
# $ $     #
## .#######
###.      #
###########",11,8,4
95,0,13,"##############
#      #### ##
# ## #$  #   #
# ##      # ##
# ###        #
#  ###@#   # #
#   #  ##    #
# #   #     ##
# #   # #  ###
# #   #.    ##
##############",14,11,1
95,1,14,"##############
#      #### ##
# ## #   #   #
# ##      # ##
# ###        #
#  ###$# $ # #
# @ #  ##    #
# #   #     ##
# #   # # .###
# #   #  .  ##
##############",14,11,2
95,2,20,"##############
#      #### ##
# ## #   #   #
# ## $    # ##
# ###        #
#  ###$#   # #
# @ #  ##    #
# #   #     ##
# #   # # .###
# #   #  .  ##
##############",14,11,2
95,3,22,"##############
#      #### ##
# ## # $ #   #
# ## $.   # ##
# ###        #
#  ###$#   # #
# @ #  ##    #
# #   #     ##
# #   # # .###
# #   #  .  ##
##############",14,11,3
95,4,27,"##############
#      #### ##
# ## #   #   #
# ## $ $  # ##
# ###        #
#  ###$#   # #
# @ #  ##  . #
# #   #     ##
# #   # # .###
# #   #  .  ##
##############",14,11,3
95,5,31,"##############
#      #### ##
# ## #   #   #
# ## $ $  # ##
# ### $      #
#  ###$# . # #
# @ #  ##  . #
# #   #     ##
# #   # # .###
# #   #  .  ##
##############",14,11,4
95,7,34,"##############
#      #### ##
# ## # $ #   #
# ## $    # ##
# ###     @  #
#  ###$# $ # #
#   #  ##    #
# #   #   ..##
# #   # # .###
# #   #  .  ##
##############",14,11,4
95,8,41,"##############
#      #### ##
# ## #$  #   #
# ## $ $. # ##
# ### $    $ #
#  ###$# . # #
# @ #  ##  . #
# #   #  .  ##
# #   # # .###
# #   #  .  ##
##############",14,11,6
95,11,47,"##############
#      #### ##
# ## #$  #   #
# ## $ $. # ##
# ### $    $ #
#  ###$# $ # #
# @ #  ##  . #
# #   # ..  ##
# #   # #..###
# #   #  .  ##
##############",14,11,7
95,15,50,"##############
#      #### ##
# ## #$  #   #
# ## $ $  # ##
# ### $    $ #
#  ###$#   # #
# @ #  ##  . #
# #   # ..  ##
# #   # #..###
# #   #  .  ##
##############",14,11,6
95,16,56,"##############
#      #### ##
# ## #$  #   #
# ## $ $  # ##
# ### $    $ #
#  ###$# $ # #
# @ #  ##  . #
# #   # ..  ##
# #   # #..###
# #   #  . .##
##############",14,11,7
95,19,62,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
# @ #  ##  . #
# #   # ..  ##
# #   # #..###
# #   #  .  ##
##############",14,11,6
95,21,63,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##  . #
#@#   #...  ##
# #   # # .###
# #   #  .  ##
##############",14,11,6
95,22,65,"##############
# @    #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##  . #
# #   #  .  ##
# #   # #..###
# #   #  . .##
##############",14,11,6
95,26,67,"##############
# @    #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##  . #
# #   #    .##
# #   # #..###
# #   #  . .##
##############",14,11,6
95,28,69,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
#@### $    $ #
#  ### #   # #
#   #  ##  . #
# #   # $ ..##
# #   # #..###
# #   #  . .##
##############",14,11,7
95,35,72,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##$ . #
# #  @#    .##
# #   # #..###
# #   #. . .##
##############",14,11,7
95,38,73,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##$ . #
# #  @#     ##
# #   # #..###
# #   #... .##
##############",14,11,7
95,49,74,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##$ ..#
# #   #    .##
# #   # # .###
# #@  #.  ..##
##############",14,11,7
95,58,75,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#@  #  ##$  .#
# #   #.   .##
# #   # #  ###
# #   #... .##
##############",14,11,7
95,63,76,"##############
#      #### ##
# ## #$  #   #
# ## $ $$ # ##
# ### $    $ #
#  ### #   # #
#   #  ##$  .#
# #   #.   .##
# #   # #  ###
# #@  #.. ..##
##############",14,11,7
96,0,11,"##############
#### ## # ####
##   ## # @# #
#       #    #
## ##   $ # ##
#   #  #     #
##.##  ## # ##
##############",14,8,1
96,2,15,"##############
#### ## # ####
##   ##.#  # #
#     $ #    #
## ##$    # ##
# . #  # @   #
## ##  ## # ##
##############",14,8,2
96,3,16,"##############
#### ## # ####
##   ##.#  # #
#     $.#    #
## ##$    # ##
#   #  # @   #
## ##  ## # ##
##############",14,8,2
96,4,19,"##############
#### ## # ####
##   ##.#  # #
#     $.#    #
## ##$   $# ##
#   #  # @ . #
## ##  ## # ##
##############",14,8,3
96,5,21,"##############
#### ##.# ####
##   ##.#  # #
#     $ #    #
## ##$   $# ##
#   #  # @ . #
## ##  ## # ##
##############",14,8,3
96,9,25,"##############
#### ## # ####
##   ##.#  # #
#     $ #    #
## ##$  $ # ##
# . #  # @ . #
## ##  ## # ##
##############",14,8,3
96,15,26,"##############
#### ## # ####
##   ##.# @# #
#    $  #    #
##$##   $ # ##
#   # $#   ..#
##.##  ## # ##
##############",14,8,4
96,16,27,"##############
#### ## # ####
##   ##.#  # #
#     $ #.   #
## ##$  $ # ##
# . #  # $ . #
## ##  ##@# ##
##############",14,8,4
96,19,30,"##############
#### ## # ####
##   ##.#  # #
#     $.#.$  #
##$##$  $@# ##
# . #  #   . #
## ##  ## # ##
##############",14,8,5
96,30,33,"##############
#### ## # ####
##   ##.#  # #
#     $.# $  #
##$##$  $ # ##
# . #  #   . #
## ##  ##@#.##
##############",14,8,5
96,41,34,"##############
#### ## # ####
##   ##.#  # #
# $   $.# $  #
## ##$  $ # ##
# . #  #   . #
## ##  ##@#.##
##############",14,8,5
97,0,10,"##############
#   @### #   #
# #  ##      #
# $    # #   #
# #       ## #
# # #    .## #
# # ## ###   #
##############",14,8,1
97,1,15,"##############
#    ### #   #
# #  ## .    #
#    $ # #   #
# # $   . ## #
# # #     ##@#
# # ## ###   #
##############",14,8,2
97,3,22,"##############
#    ### #   #
# #$ ## .    #
#    $ # #   #
# # $   . ## #
# # #  .  ## #
# # ## ###  @#
##############",14,8,3
97,6,24,"##############
#    ### #   #
# #$ ## .    #
#  $ $ # #   #
# # $  .  ## #
# # #  .  ## #
# #.## ###  @#
##############",14,8,4
97,8,26,"##############
#    ### #   #
# #$ ## .    #
#  $ $ # #   #
# # $ ..$ ## #
# # #  .  ## #
# #.## ###  @#
##############",14,8,5
97,11,27,"##############
#    ### #   #
# #$ ## .    #
#  $ $ # #  @#
# # $  .. ## #
# # #  .$ ## #
# #.## ###   #
##############",14,8,5
97,12,31,"##############
#    ### #   #
# #$@## .    #
#   $$ # #   #
# # $  .. ## #
# #.#  .$ ## #
# # ## ###   #
##############",14,8,5
97,13,33,"##############
#@   ### #   #
# #$ ## .    #
#  $ $ # #   #
# # $  .. ## #
# # #  .$ ## #
# #.## ###   #
##############",14,8,5
97,14,36,"##############
#@   ### #   #
# #$ ## .$   #
#  $ $ # # . #
# # $  .. ## #
# # #  .$ ## #
# #.## ###   #
##############",14,8,6
97,18,37,"##############
#@   ### #   #
# #$ ## .$   #
#   $$ # # . #
# # $  .. ## #
# # # $.  ## #
# #.## ###   #
##############",14,8,6
97,21,38,"##############
#    ### #   #
# #$ ## .$   #
#   $$ # # . #
# #@$  .  ## #
# # # $.. ## #
# #.## ###   #
##############",14,8,6
97,22,39,"##############
#@   ### #   #
# #$ ## .$   #
#  $ $ # #   #
# #$$  .. ##.#
# #.#  .$ ## #
# #.## ###   #
##############",14,8,7
97,27,41,"##############
#    ### #   #
# #$ ## .$   #
#  $ $ # #   #
# #$$  .. ## #
# #.#  .$ ## #
#@#.## ###  .#
##############",14,8,7
97,40,43,"##############
#    ### #   #
#@#$$## .$   #
#  $ $ # #   #
# #$   .. ## #
# #.#  .$ ## #
# #.## ###  .#
##############",14,8,7
97,45,44,"##############
#    ### #   #
#@#$$## .$   #
#  $ $ # #   #
# #$   .. ## #
# #.#  *  ## #
# #.## ###  .#
##############",14,8,7
97,47,48,"##############
#    ###.#   #
#@#$$## .$   #
#  $ $ # #   #
# #$    . ## #
# #.#  *  ## #
# #.## ###  .#
##############",14,8,7
98,0,17,"########
#    ###
###   ##
###$   #
#  @####
#   # ##
#   # .#
### #  #
### #  #
#   #  #
#      #
# #    #
#   ####
########",8,14,1
98,1,26,"########
#    ###
###   ##
###    #
# $$####
#   # ##
#   #  #
### #  #
### #  #
#   #  #
# . .  #
# #@   #
#   ####
########",8,14,2
98,2,28,"########
#    ###
###$  ##
###    #
#   ####
# $ # ##
#   #  #
###$#  #
### #. #
#   #  #
# .   @#
# #.   #
#   ####
########",8,14,3
98,3,43,"########
#    ###
###   ##
###    #
# $$####
#   # ##
#   #  #
### #. #
### #  #
# $ #  #
# . .  #
# #@   #
#   ####
########",8,14,3
98,5,56,"########
#    ###
###   ##
###    #
# $$####
#@  # ##
# $ #. #
### #. #
### #  #
# $ #  #
# . .  #
# #    #
#   ####
########",8,14,4
98,6,59,"########
#    ###
###   ##
###    #
# $$####
#@  # ##
# $ #. #
### #. #
### #  #
# $ #  #
# . .$ #
# #  . #
#   ####
########",8,14,5
98,7,62,"########
#    ###
###   ##
###    #
# $$####
#@  # ##
# $ #  #
### #. #
### #  #
# $ #  #
# . .  #
# #. $ #
#.  ####
########",8,14,5
98,8,65,"########
#    ###
###   ##
###    #
# $$####
#@  # ##
# $ #. #
###$#. #
### #  #
# $ #  #
# . .$ #
# #. . #
#   ####
########",8,14,6
98,11,71,"########
#    ###
###   ##
###    #
# $$####
#@  #.##
# $ #. #
###$#. #
### #  #
# $ #  #
# . .$ #
# #  . #
#   ####
########",8,14,6
98,15,72,"########
#    ###
###   ##
###    #
# $$####
#@  #.##
# $ #. #
###$#  #
### #  #
# $ #  #
#.. .$ #
# #  . #
#   ####
########",8,14,6
98,24,73,"########
#    ###
###   ##
###    #
# $$####
#  @#.##
# $ #. #
###$#. #
### #  #
# $ #  #
# . $  #
# #  . #
#.  ####
########",8,14,6
98,25,75,"########
#    ###
###   ##
###    #
# $$####
#  @#.##
# $ #. #
###$#. #
### #  #
# $ #  #
# . *  #
# #    #
#.  ####
########",8,14,6
98,27,77,"########
#    ###
###   ##
###    #
# $$####
#  @#.##
# $ #. #
###$#$ #
### #  #
# $ #  #
#.. $  #
# # .. #
#.  ####
########",8,14,7
98,35,80,"########
#    ###
###   ##
###    #
# $$####
#  @#.##
# $ #..#
###$#..#
### #  #
# $ #  #
#   $  #
# #   .#
#   ####
########",8,14,6
99,0,9,"########
#      #
#### . #
#      #
# ##  ##
# #  ###
# ##  ##
#    @ #
## $ # #
###    #
########",8,11,1
99,1,16,"########
#      #
####   #
# $ $  #
# ##  ##
# #  ###
# ##  ##
#    . #
##@  # #
###   .#
########",8,11,2
99,2,17,"########
#  @.  #
#### $ #
# .  . #
# ##  ##
# #  ###
# ##  ##
#  $   #
## $ # #
###    #
########",8,11,3
99,3,21,"########
#  @.  #
####   #
# ..   #
# ##  ##
# #  ###
# ##  ##
#  $$  #
## $ # #
###    #
########",8,11,3
99,5,25,"########
#      #
####   #
# ..   #
# ## .##
# #  ###
#@##  ##
#  $$  #
## $ # #
###    #
########",8,11,3
99,6,26,"########
#   .  #
#### $ #
# ...$ #
# ##  ##
# # .###
#@##  ##
#  $$  #
## $ # #
###    #
########",8,11,5
99,11,28,"########
#   .  #
#### $ #
# .*.  #
# ##  ##
# # .###
#@##  ##
#  $$  #
## $ # #
###    #
########",8,11,5
99,16,29,"########
#   .  #
####   #
# ...$ #
# ##$ ##
# # .###
# ##@ ##
#   $  #
## $$# #
###    #
########",8,11,5
99,30,30,"########
#   .  #
#### $ #
# *..  #
# ##  ##
# # .###
#@##  ##
#  $   #
## $$# #
###    #
########",8,11,5
99,33,32,"########
#   .  #
#### $ #
#.* .  #
# ##  ##
# # .###
#@##  ##
#  $   #
## $$# #
###    #
########",8,11,5
99,41,33,"########
#   .  #
#### $ #
#.* .  #
# ##  ##
#@# .###
# ##  ##
# $    #
## $$# #
###    #
########",8,11,5
99,46,34,"########
#.     #
#### $ #
#.* .  #
# ##  ##
#@# .###
# ##  ##
# $    #
## $$# #
###    #
########",8,11,5
99,59,35,"########
#.     #
#### $ #
#.* .  #
# ##. ##
#@#  ###
# ##  ##
# $    #
## $$# #
###    #
########",8,11,5
100,0,9,"########
####  ##
#    ###
#  $  ##
####   #
#      #
#   @  #
#   #  #
### # .#
### #  #
########",8,11,1
100,1,12,"########
####  ##
#    ###
#   $ ##
####   #
#   $  #
#  @   #
#  .#  #
### #. #
### #  #
########",8,11,2
100,2,15,"########
####  ##
#    ###
#   $ ##
####$  #
#      #
#  @$  #
#  .#. #
###.#  #
### #  #
########",8,11,3
100,3,17,"########
####.@##
#   .###
# $   ##
#### . #
#      #
#   $  #
#   #  #
### #$ #
### #  #
########",8,11,3
100,4,19,"########
####.@##
#   .###
# $ $ ##
####   #
#   $  #
#  .   #
#  .#  #
### #$ #
### #  #
########",8,11,4
100,6,24,"########
####.@##
#   .###
# .   ##
#### . #
#  $ $ #
#   $$ #
#  .#  #
### #$ #
### #  #
########",8,11,5
100,8,26,"########
####.@##
# $ .###
# ..  ##
#### . #
#  $ $ #
#   $$ #
#  .#  #
### #$ #
### #  #
########",8,11,6
100,10,28,"########
####.@##
# $ .###
# ..  ##
#### . #
#  $ $ #
#  $$$ #
#  .#  #
###.#$ #
### #  #
########",8,11,7
100,13,32,"########
####. ##
#   .###
# ..  ##
#### . #
#  $ $ #
#  $$$ #
#   #  #
###.#$@#
### #  #
########",8,11,6
100,15,34,"########
####.@##
#   .###
# ... ##
####   #
#  $ $ #
#   $$ #
# $ #  #
###.#$ #
### #  #
########",8,11,6
100,20,35,"########
####. ##
#@  .###
# ... ##
####   #
#  $ $ #
#   $$ #
# $ #  #
### #$ #
###.#  #
########",8,11,6
100,26,36,"########
####  ##
#   .###
#+... ##
####   #
#  $$$ #
#    $ #
# $ #  #
###.#$ #
### #  #
########",8,11,6
100,33,37,"########
####  ##
# .$+###
#.... ##
####   #
#  $$$ #
#    $ #
# $ #  #
###.#$ #
### #  #
########",8,11,7
100,41,38,"########
####  ##
# .$+###
#.... ##
####   #
#  $$$ #
#    $ #
# $ #  #
### #$ #
###.#  #
########",8,11,7
100,46,40,"########
####. ##
# .$.###
#.+.  ##
####   #
#  $$$ #
#    $ #
# $ #  #
### #$ #
###.#  #
########",8,11,7
100,67,41,"########
####. ##
#. $.###
#...@ ##
####   #
#  $$$ #
#    $ #
# $ #  #
### #$ #
###.#  #
########",8,11,7
101,0,17,"##############
###   .@  ####
## # #   ##  #
#  #    ##   #
#    #       #
# # ### #  ###
#    #     ###
####   ### ###
# #  # $   ###
#            #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,1
101,1,27,"##############
###       ####
##@# #   ##  #
#  #.   ##   #
#    #   .   #
# # ### #  ###
#    #     ###
####   ###$###
# #  #     ###
#            #
## #  ##  ## #
#### ###$   ##
#     ##   ###
##############",14,14,2
101,2,30,"##############
###   .@  ####
## # #   ##  #
#  # .  ##   #
#    #       #
# # ### #  ###
#    #     ###
####   ###$###
# #  # $   ###
#            #
## #  ##  ## #
#### ###    ##
#     ##   ###
##############",14,14,2
